understat_player_id,player_code,player_name,web_name,fpl_full_name,team_codes,seasons,method,score,status,reason
13467,547676,Tyler Fredricson,Fredricson,Tyler Fredricson,1,2025-2026,exact_name,100.0,accepted,""
10803,222690,Tyrell Malacia,Malacia,Tyrell Malacia,1,2025-2026,exact_name,100.0,accepted,""
8214,244723,Tyrick Mitchell,Mitchell,Tyrick Mitchell,31,"2025-2026,2026-2027",exact_name,100.0,accepted,""
12573,550615,Tyrique George,George,Tyrique George,"8,11","2025-2026,2026-2027",exact_name,100.0,accepted,""
1024,149484,Tyrone Mings,Mings,Tyrone Mings,7,"2025-2026,2026-2027",exact_name,100.0,accepted,""
9512,441191,Valentino Livramento,Livramento,Tino Livramento,4,"2025-2026,2026-2027",contains_name,97.0,accepted,""
12498,543158,Valentín Barco,Barco,Valentín Barco,8,2026-2027,exact_name,100.0,accepted,""
10948,247670,Valentín Castellanos,Taty,Valentín Castellanos,21,2025-2026,exact_name,100.0,accepted,""
14027,620487,Veljko Milosavljevic,Milosavljević,Veljko Milosavljevic,91,2025-2026,exact_name,100.0,accepted,""
6080,184667,Victor Lindelöf,Lindelöf,Victor Lindelöf,7,"2025-2026,2026-2027",exact_name,100.0,accepted,""
14746,226965,Victor Torp,Torp,Victor Torp,9,2026-2027,exact_name,100.0,accepted,""
7254,224117,Viktor Gyokeres,Gyökeres,Viktor Gyökeres,3,"2025-2026,2026-2027",exact_name,100.0,accepted,""
833,97032,Virgil van Dijk,Virgil,Virgil van Dijk,14,"2025-2026,2026-2027",exact_name,100.0,accepted,""
10291,224967,Vitalii Mykolenko,Mykolenko,Vitalii Mykolenko,11,"2025-2026,2026-2027",exact_name,100.0,accepted,""
9680,204580,Vitaly Janelt,Janelt,Vitaly Janelt,94,"2025-2026,2026-2027",exact_name,100.0,accepted,""
13380,616222,Vitor Reis,Vitor Reis,Vitor de Oliveira Nunes dos Reis,43,2026-2027,exact_web,99.0,accepted,""
13279,551499,Víctor Muñoz,Munoz,Victor Munoz,14,2026-2027,exact_name,100.0,accepted,""
5652,121709,Walter Benítez,Benitez,Walter Benítez,31,"2025-2026,2026-2027",exact_name,100.0,accepted,""
8808,158983,Wataru Endo,Endo,Endo Wataru,14,2025-2026,fuzzy_team,100.0,accepted,""
7589,444463,Wesley Fofana,Fofana,Wesley Fofana,8,"2025-2026,2026-2027",exact_name,100.0,accepted,""
11155,492859,Wilfried Gnonto,Gnonto,Wilfried Gnonto,2,2025-2026,exact_name,100.0,accepted,""
6104,108413,Will Hughes,Hughes,Will Hughes,31,"2025-2026,2026-2027",exact_name,100.0,accepted,""
9556,538207,William Osula,Osula,William Osula,4,"2025-2026,2026-2027",exact_name,100.0,accepted,""
6888,462424,William Saliba,Saliba,William Saliba,3,2025-2026,exact_name,100.0,accepted,""
7148,437505,Wilson Isidor,Isidor,Wilson Isidor,56,"2025-2026,2026-2027",exact_name,100.0,accepted,""
10822,550839,Wilson Odobert,Odobert,Wilson Odobert,6,2025-2026,exact_name,100.0,accepted,""
7783,204561,Xaver Schlager,Schlager,Xaver Schlager,17,2026-2027,exact_name,100.0,accepted,""
8700,493362,Xavi Simons,Xavi,Xavi Simons,6,2025-2026,exact_name,100.0,accepted,""
12759,592031,Yankuba Minteh,Minteh,Yankuba Minteh,36,2025-2026,exact_name,100.0,accepted,""
11385,509416,Yasin Ayari,Ayari,Yasin Ayari,36,"2025-2026,2026-2027",exact_name,100.0,accepted,""
11772,508395,Yehor Yarmolyuk,,,94,"2025-2026,2026-2027",override,100.0,accepted,Yarmolyuk vs Yarmoliuk (Brentford)
9024,488024,Yeremi Pino,,,31,"2025-2026,2026-2027",override,100.0,accepted,Yeremi vs Yéremy Pino Santos (Crystal Palace)
9958,501837,Yerson Mosquera,Mosquera,Yerson Mosquera Valdelamar,39,2025-2026,contains_name,97.0,accepted,""
5786,216646,Yoane Wissa,Wissa,Yoane Wissa,4,"2025-2026,2026-2027",exact_name,100.0,accepted,""
5956,166989,Youri Tielemans,Tielemans,Youri Tielemans,"1,7","2025-2026,2026-2027",exact_name,100.0,accepted,""
5609,227127,Yves Bissouma,Bissouma,Yves Bissouma,6,2025-2026,exact_name,100.0,accepted,""
13306,549067,Zach Abbott,Abbott,Zach Abbott,17,2025-2026,exact_name,100.0,accepted,""
14855,700308,Zadok Yohanna,Yohanna,Zadok Yohanna,36,2026-2027,exact_name,100.0,accepted,""
14934,559152,Zavier Gozo,Gozo,Zavier Gozo,31,2026-2027,exact_name,100.0,accepted,""
11701,492831,Zeki Amdouni,Amdouni,Zeki Amdouni,90,2025-2026,exact_name,100.0,accepted,""
13729,431639,Zian Flemming,Flemming,Zian Flemming,"40,90","2025-2026,2026-2027",exact_name,100.0,accepted,""
12781,433969,Zion Suzuki,Suzuki,Zion Suzuki,7,2026-2027,exact_name,100.0,accepted,""
9011,242313,Óscar Mingueza,Mingueza,Oscar Mingueza,31,2026-2027,exact_name,100.0,accepted,""
